analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,wavelength_nm,linear_weight,functional_beta_common_1_over_650,intercept,training_y_mean,retained_processed_wavelength,training_x_mean_after_fixed_transform,processed_grid_size,status
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,624.0,0.45395247456186527,295.0691084652124,168.01942458930455,193.33653846153845,True,3.3268278525641017,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,626.0,0.4505079809251852,292.83018760137037,168.01942458930455,193.33653846153845,True,3.324431006410259,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,628.0,0.46103228229418663,299.6709834912213,168.01942458930455,193.33653846153845,True,3.322909769230769,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,630.0,0.4789318534530369,311.305704744474,168.01942458930455,193.33653846153845,True,3.3212580641025626,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,632.0,0.4728043803990099,307.3228472593564,168.01942458930455,193.33653846153845,True,3.318893384615384,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,634.0,0.478927178540338,311.3026660512197,168.01942458930455,193.33653846153845,True,3.316010833333334,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,636.0,0.45373311554786927,294.92652510611504,168.01942458930455,193.33653846153845,True,3.3142032243589745,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,638.0,0.4409975618075481,286.6484151749063,168.01942458930455,193.33653846153845,True,3.312030673076922,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,640.0,0.4263275418938427,277.11290223099775,168.01942458930455,193.33653846153845,True,3.3109627948717937,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,642.0,0.4401731588987998,286.11255328421987,168.01942458930455,193.33653846153845,True,3.310520897435897,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,644.0,0.45370371821024036,294.90741683665624,168.01942458930455,193.33653846153845,True,3.309622096153846,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,646.0,0.4315963739566758,280.5376430718393,168.01942458930455,193.33653846153845,True,3.309797743589745,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,648.0,0.420791469597506,273.5144552383789,168.01942458930455,193.33653846153845,True,3.3101936089743607,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,650.0,0.4138272128720119,268.98768836680773,168.01942458930455,193.33653846153845,True,3.3112347948717957,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,652.0,0.4123528895705913,268.0293782208843,168.01942458930455,193.33653846153845,True,3.3130424038461546,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,654.0,0.4152291274671337,269.8989328536369,168.01942458930455,193.33653846153845,True,3.3145337564102566,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,656.0,0.4048423124056444,263.14750306366886,168.01942458930455,193.33653846153845,True,3.3180277564102565,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,658.0,0.3985260546062722,259.04193549407694,168.01942458930455,193.33653846153845,True,3.322088666666667,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,660.0,0.38713717351827676,251.6391627868799,168.01942458930455,193.33653846153845,True,3.3264408653846145,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,662.0,0.37963163497541724,246.76056273402122,168.01942458930455,193.33653846153845,True,3.3322246474358965,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,664.0,0.3669471635892241,238.51565633299566,168.01942458930455,193.33653846153845,True,3.3387248461538466,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,666.0,0.3573329561258115,232.26642148177748,168.01942458930455,193.33653846153845,True,3.34526976923077,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,668.0,0.34866533667974514,226.63246884183434,168.01942458930455,193.33653846153845,True,3.3540877564102582,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,670.0,0.3512858234414713,228.33578523695635,168.01942458930455,193.33653846153845,True,3.3640880128205115,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,672.0,0.3465088092262761,225.23072599707945,168.01942458930455,193.33653846153845,True,3.3751239807692306,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,674.0,0.33027796540299126,214.6806775119443,168.01942458930455,193.33653846153845,True,3.3869836666666675,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,676.0,0.30566062808756006,198.67940825691403,168.01942458930455,193.33653846153845,True,3.3998883525641044,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,678.0,0.27316765549118693,177.5589760692715,168.01942458930455,193.33653846153845,True,3.4132557243589736,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,680.0,0.2718638615969795,176.7115100380367,168.01942458930455,193.33653846153845,True,3.4257518205128203,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,682.0,0.26874463847575536,174.684015009241,168.01942458930455,193.33653846153845,True,3.4383713846153854,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,684.0,0.24305625617570698,157.98656651420953,168.01942458930455,193.33653846153845,True,3.4520231089743563,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,686.0,0.2298765542027585,149.41976023179302,168.01942458930455,193.33653846153845,True,3.4673208653846155,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,688.0,0.23491491389827981,152.6946940338819,168.01942458930455,193.33653846153845,True,3.4836611089743608,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,690.0,0.21867053800582112,142.13584970378372,168.01942458930455,193.33653846153845,True,3.5028584358974366,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,692.0,0.20091674449163857,130.59588391956507,168.01942458930455,193.33653846153845,True,3.524122762820512,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,694.0,0.20154699316596303,131.00554555787596,168.01942458930455,193.33653846153845,True,3.54755307051282,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,696.0,0.18699981345442876,121.54987874537869,168.01942458930455,193.33653846153845,True,3.5736399935897443,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,698.0,0.1797924267275637,116.86507737291642,168.01942458930455,193.33653846153845,True,3.5998565833333327,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,700.0,0.16783796128883322,109.0946748377416,168.01942458930455,193.33653846153845,True,3.6241291666666666,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,702.0,0.16800387933180488,109.20252156567318,168.01942458930455,193.33653846153845,True,3.645498416666667,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,704.0,0.18160299996030266,118.04194997419673,168.01942458930455,193.33653846153845,True,3.6627519423076924,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,706.0,0.17147339617135002,111.4577075113775,168.01942458930455,193.33653846153845,True,3.676847076923077,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,708.0,0.13860767280300626,90.09498732195406,168.01942458930455,193.33653846153845,True,3.688392692307691,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,710.0,0.11207304443948825,72.84747888566736,168.01942458930455,193.33653846153845,True,3.696235102564103,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,712.0,0.0728927101948897,47.380261626678305,168.01942458930455,193.33653846153845,True,3.700442115384615,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,714.0,0.06326962026034809,41.125253169226255,168.01942458930455,193.33653846153845,True,3.701310371794872,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,716.0,0.08401035320828017,54.606729585382105,168.01942458930455,193.33653846153845,True,3.6996772243589726,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,718.0,0.059645678096618464,38.769690762802,168.01942458930455,193.33653846153845,True,3.694096967948718,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,720.0,0.02524526740686053,16.409423814459345,168.01942458930455,193.33653846153845,True,3.6877609230769237,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,722.0,0.012378262224467387,8.045870445903802,168.01942458930455,193.33653846153845,True,3.6795793974358992,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,724.0,-0.002875315003918895,-1.8689547525472818,168.01942458930455,193.33653846153845,True,3.668666641025642,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,726.0,-0.012316692359734111,-8.005850033827173,168.01942458930455,193.33653846153845,True,3.657439570512821,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,728.0,-0.017221900045856078,-11.19423502980645,168.01942458930455,193.33653846153845,True,3.6450921858974348,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,730.0,-0.02824790019895184,-18.361135129318697,168.01942458930455,193.33653846153845,True,3.6314843782051285,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,732.0,-0.03406420387404069,-22.141732518126446,168.01942458930455,193.33653846153845,True,3.618215794871793,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,734.0,-0.06699415680951906,-43.54620192618739,168.01942458930455,193.33653846153845,True,3.605047987179488,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,736.0,-0.06337875405717805,-41.19619013716573,168.01942458930455,193.33653846153845,True,3.5920030961538454,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,738.0,-0.08026683830674572,-52.17344489938472,168.01942458930455,193.33653846153845,True,3.5803022179487196,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,740.0,-0.08537230474069757,-55.49199808145342,168.01942458930455,193.33653846153845,True,3.5699581923076913,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,742.0,-0.08743153285963824,-56.830496358764854,168.01942458930455,193.33653846153845,True,3.5625340256410234,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,744.0,-0.08868835827099344,-57.647432876145736,168.01942458930455,193.33653846153845,True,3.5507546987179466,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,746.0,-0.09746806077317825,-63.35423950256587,168.01942458930455,193.33653846153845,True,3.5428094230769207,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,748.0,-0.10561165338029438,-68.64757469719135,168.01942458930455,193.33653846153845,True,3.53604308974359,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,750.0,-0.11090014903410857,-72.08509687217057,168.01942458930455,193.33653846153845,True,3.5299611217948725,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,752.0,-0.10392254585130889,-67.54965480335078,168.01942458930455,193.33653846153845,True,3.5249549102564086,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,754.0,-0.11553929488287751,-75.10054167387038,168.01942458930455,193.33653846153845,True,3.520879621794871,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,756.0,-0.1307831846178361,-85.00907000159347,168.01942458930455,193.33653846153845,True,3.516431467948718,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,758.0,-0.14306904752431943,-92.99488089080762,168.01942458930455,193.33653846153845,True,3.512695903846154,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,760.0,-0.13811115083109113,-89.77224804020923,168.01942458930455,193.33653846153845,True,3.5099358205128217,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,762.0,-0.14225400230443438,-92.46510149788234,168.01942458930455,193.33653846153845,True,3.5072972948717953,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,764.0,-0.14608908337936333,-94.95790419658616,168.01942458930455,193.33653846153845,True,3.5049307115384645,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,766.0,-0.13512533901541404,-87.83147036001913,168.01942458930455,193.33653846153845,True,3.502805442307692,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,768.0,-0.1247264163683322,-81.07217063941593,168.01942458930455,193.33653846153845,True,3.501859025641026,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,770.0,-0.11455803191098285,-74.46272074213886,168.01942458930455,193.33653846153845,True,3.5026652628205137,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,772.0,-0.11455786224241656,-74.46261045757076,168.01942458930455,193.33653846153845,True,3.4997877564102557,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,774.0,-0.10567986635732379,-68.69191313226047,168.01942458930455,193.33653846153845,True,3.500399147435896,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,776.0,-0.09453714674558655,-61.44914538463126,168.01942458930455,193.33653846153845,True,3.501967717948717,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,778.0,-0.08450413232200343,-54.927686009302235,168.01942458930455,193.33653846153845,True,3.504461,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,780.0,-0.06905501488220268,-44.88575967343174,168.01942458930455,193.33653846153845,True,3.508180923076922,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,782.0,-0.07303825902144553,-47.4748683639396,168.01942458930455,193.33653846153845,True,3.512475435897437,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,784.0,-0.052277075789997005,-33.980099263498055,168.01942458930455,193.33653846153845,True,3.5159222371794883,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,786.0,-0.04770198317955329,-31.00628906670964,168.01942458930455,193.33653846153845,True,3.520442705128207,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,788.0,-0.02423252838693582,-15.751143451508282,168.01942458930455,193.33653846153845,True,3.5245628653846164,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,790.0,-0.019925927461765542,-12.951852850147603,168.01942458930455,193.33653846153845,True,3.5284647820512807,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,792.0,-0.015372486962203311,-9.992116525432152,168.01942458930455,193.33653846153845,True,3.5326995705128197,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,794.0,-0.005176080575769351,-3.364452374250078,168.01942458930455,193.33653846153845,True,3.5369129166666675,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,796.0,0.0009334888491995868,0.6067677519797314,168.01942458930455,193.33653846153845,True,3.5414838333333316,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,798.0,0.007147196864075099,4.645677961648815,168.01942458930455,193.33653846153845,True,3.547325096153846,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,800.0,0.012378552783509633,8.046059309281262,168.01942458930455,193.33653846153845,True,3.5496899807692306,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,802.0,0.017910573580702627,11.641872827456709,168.01942458930455,193.33653846153845,True,3.5536585576923065,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,804.0,0.02266724531006693,14.733709451543504,168.01942458930455,193.33653846153845,True,3.5579552564102586,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,806.0,0.025800811731420854,16.770527625423554,168.01942458930455,193.33653846153845,True,3.5622522628205116,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,808.0,0.028602453560976248,18.59159481463456,168.01942458930455,193.33653846153845,True,3.567050256410255,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,810.0,0.03380949027271979,21.976168677267864,168.01942458930455,193.33653846153845,True,3.5720979807692324,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,812.0,0.040149129106823125,26.09693391943503,168.01942458930455,193.33653846153845,True,3.576340211538461,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,814.0,0.04479069938754826,29.113954601906368,168.01942458930455,193.33653846153845,True,3.581371705128206,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,816.0,0.04645408924332099,30.195158008158646,168.01942458930455,193.33653846153845,True,3.5866683910256407,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,818.0,0.05082266257858622,33.03473067608104,168.01942458930455,193.33653846153845,True,3.5919779615384595,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,820.0,0.05645899668295151,36.698347843918484,168.01942458930455,193.33653846153845,True,3.5975038141025655,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,822.0,0.05875323458322645,38.18960247909719,168.01942458930455,193.33653846153845,True,3.602889134615384,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,824.0,0.06344148640638121,41.23696616414779,168.01942458930455,193.33653846153845,True,3.6088514423076927,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,826.0,0.06488652047409164,42.17623830815957,168.01942458930455,193.33653846153845,True,3.6159340961538433,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,828.0,0.06774462980533787,44.034009373469615,168.01942458930455,193.33653846153845,True,3.619667205128203,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,830.0,0.06953127310021767,45.195327515141486,168.01942458930455,193.33653846153845,True,3.6247300256410244,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,832.0,0.0723685090851626,47.03953090535569,168.01942458930455,193.33653846153845,True,3.629758339743588,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,834.0,0.07535525514686867,48.98091584546463,168.01942458930455,193.33653846153845,True,3.6345284487179503,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,836.0,0.08158283125947548,53.02884031865906,168.01942458930455,193.33653846153845,True,3.6395914102564118,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,838.0,0.08450484624756817,54.92815006091931,168.01942458930455,193.33653846153845,True,3.644527544871795,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,840.0,0.09205851685929439,59.838035958541354,168.01942458930455,193.33653846153845,True,3.6485189871794876,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,842.0,0.10040444115647618,65.26288675170952,168.01942458930455,193.33653846153845,True,3.6529847756410265,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,844.0,0.1049145626165865,68.19446570078122,168.01942458930455,193.33653846153845,True,3.6576717051282057,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,846.0,0.10972526179895437,71.32142016932033,168.01942458930455,193.33653846153845,True,3.662328288461539,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,848.0,0.12416917663056774,80.70996480986904,168.01942458930455,193.33653846153845,True,3.6672381858974368,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,850.0,0.13662722820788106,88.8076983351227,168.01942458930455,193.33653846153845,True,3.6723077115384615,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,852.0,0.14962494183072816,97.25621218997331,168.01942458930455,193.33653846153845,True,3.6774826282051296,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,854.0,0.15685801385123452,101.95770900330244,168.01942458930455,193.33653846153845,True,3.683204096153845,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,856.0,0.1757211794163668,114.21876662063842,168.01942458930455,193.33653846153845,True,3.6888704487179482,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,858.0,0.19848773000767025,129.01702450498567,168.01942458930455,193.33653846153845,True,3.694979942307692,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,860.0,0.2175540944456346,141.41016138966248,168.01942458930455,193.33653846153845,True,3.701277576923075,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,862.0,0.2440687655966063,158.6446976377941,168.01942458930455,193.33653846153845,True,3.706885743589744,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,864.0,0.2636096165376686,171.3462507494846,168.01942458930455,193.33653846153845,True,3.712076301282054,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,866.0,0.27684429139983247,179.9487894098911,168.01942458930455,193.33653846153845,True,3.7164884679487167,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,868.0,0.2857396769369566,185.7307900090218,168.01942458930455,193.33653846153845,True,3.7198196730769237,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,870.0,0.297072479617566,193.0971117514179,168.01942458930455,193.33653846153845,True,3.722466256410255,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,872.0,0.30101176288014986,195.65764587209742,168.01942458930455,193.33653846153845,True,3.7242320000000015,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,874.0,0.30342372394878997,197.22542056671347,168.01942458930455,193.33653846153845,True,3.7251665897435906,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,876.0,0.31066994322863034,201.93546309860972,168.01942458930455,193.33653846153845,True,3.725630397435898,650,ok
